id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,rating,bedrooms,beds,baths
52363247,Home in Brooklyn,13128030,Kevin,Brooklyn,Flatlands,40.62857,-73.94169,Entire home/apt,225.0,30,51,4.82,2,2,1
618295718481470315,Condo in Brooklyn,4096046,Bianca And Yotam,Brooklyn,Flatbush,40.63774,-73.96799,Entire home/apt,369.0,30,4,5.0,5,4,2
26682755,Home in Flushing,161899037,Tony,Queens,Flushing,40.7565,-73.83356,Entire home/apt,159.0,30,155,4.94,1,2,1
610414224153337918,Rental unit in New York,455426196,Teresa,Manhattan,Inwood,40.86942,-73.92385,Private room,75.0,30,80,4.84,1,1,1
820667588422901114,Rental unit in Queens,499780866,Queens,Queens,Forest Hills,40.73583,-73.84984,Entire home/apt,99.0,30,11,4.82,3,3,1
905178362266009348,Rental unit in Brooklyn,91753911,Leesa,Brooklyn,Bedford-Stuyvesant,40.68297948172337,-73.9357326258675,Private room,55.0,30,1,No rating,1,1,1.5
991997896317744699,Home in Queens,536833250,Pavel,Queens,Astoria,40.76522899054486,-73.92479994402122,Private room,62.0,1,15,4.73,1,1,1
765075127579684424,Hotel in Brooklyn,159355723,Outsite,Brooklyn,Flatbush,40.6469,-73.96617,Private room,110.0,30,2,No rating,1,1,1
643948,Condo in New York,400262,Grace,Manhattan,Inwood,40.87231,-73.9176,Private room,84.0,30,340,4.80,1,1,1
978390068201449135,Home in Queens,536643809,David And Mila,Queens,Astoria,40.76805,-73.92701,Private room,66.0,1,15,4.80,1,1,1
1005207590507549831,Rental unit in Queens,47657014,Rose,Queens,Astoria,40.76672650916878,-73.92042647145678,Private room,73.0,3,7,4.71,1,1,1
12358117,Home in Brooklyn,37978030,Doug,Brooklyn,Flatbush,40.63137,-73.96621,Entire home/apt,350.0,30,40,4.78,6,6,2
33689108,Condo in Brooklyn,229288218,Shawn,Brooklyn,Bushwick,40.69837,-73.93521,Entire home/apt,175.0,30,5,3.80,1,1,1.5
39951084,Rental unit in Queens,10994160,Lynn,Queens,Little Neck,40.76506,-73.72649,Shared room,27.0,30,3,4.33,1,1,1
45995828,Rental unit in New York,19303369,Hiroki,Manhattan,Inwood,40.86475,-73.92176,Private room,39.0,30,2,No rating,1,1,2
1101035,Rental unit in Brooklyn,6048514,J.J.,Brooklyn,Boerum Hill,40.68821,-73.98371,Entire home/apt,169.0,30,257,4.91,1,1,1
19052822,Home in Brooklyn,76998112,Tesha,Brooklyn,Bedford-Stuyvesant,40.68199,-73.92544,Entire home/apt,120.0,30,62,4.89,1,1,1
775966284146509182,Home in Queens,310458391,Noralyn,Queens,Astoria,40.75744,-73.91966,Private room,85.0,30,38,4.92,1,1,1
618137879433124876,Rental unit in Queens,73511705,Sepi,Queens,Forest Hills,40.71512222290039,-73.83577728271484,Entire home/apt,126.0,30,7,4.86,2,2,2
52407100,Rental unit in Bronx,359836729,Christian,Bronx,Kingsbridge,40.88361,-73.89091,Private room,71.0,30,36,4.83,1,1,1
794567,Rental unit in Brooklyn,4103779,Rachel,Brooklyn,Flatbush,40.65413,-73.95997,Private room,82.0,30,73,4.76,1,2,1
879734286848417235,Rental unit in Brooklyn,181465429,Danielle,Brooklyn,Brownsville,40.6589335072219,-73.91173195313753,Private room,104.0,30,1,No rating,1,2,1
630988343816913041,Rental unit in Brooklyn,397598833,Gus,Brooklyn,Bedford-Stuyvesant,40.68194,-73.95655,Private room,35.0,30,7,4.71,1,1,1.5
3490317,Guest suite in Brooklyn,15697051,Assiati And Tonderai,Brooklyn,Bedford-Stuyvesant,40.6901,-73.92476,Entire home/apt,200.0,30,414,4.88,3,5,1
822384074004886757,Rental unit in Brooklyn,406193264,Manuel,Brooklyn,Bedford-Stuyvesant,40.68550682179448,-73.91547183966767,Private room,48.0,30,50,4.82,1,1,1.5
776250907335139310,Condo in Brooklyn,32368779,Emma,Brooklyn,Bedford-Stuyvesant,40.68222298596821,-73.9186531550121,Entire home/apt,157.0,30,23,4.61,1,2,1
49420553,Home in Queens,310458391,Noralyn,Queens,Astoria,40.75791,-73.9218,Private room,70.0,30,80,4.90,1,1,1
34752945,Rental unit in Brooklyn,262091506,Christian,Brooklyn,Bushwick,40.68509,-73.90701,Private room,55.0,30,8,4.13,1,1,1
585116748406863439,Rental unit in Brooklyn,450104410,Kieu,Brooklyn,Prospect Heights,40.67698,-73.96459,Private room,160.0,30,27,4.78,1,2,2
724100094009004913,Condo in The Bronx,417930174,Nihad,Bronx,Belmont,40.85475,-73.88795,Entire home/apt,90.0,30,4,4.50,2,3,1
7698593,Rental unit in Brooklyn,5974094,Cody,Brooklyn,Bedford-Stuyvesant,40.69342,-73.94036,Entire home/apt,243.0,30,24,4.92,2,2,2
831071199689672078,Rental unit in New York,2290324,Alla,Manhattan,East Harlem,40.8074204,-73.9401951,Entire home/apt,160.0,1,25,4.96,1,1,1
51267133,Rental unit in Queens,415121156,Marta,Queens,Astoria,40.76616,-73.90871,Entire home/apt,220.0,30,94,4.97,2,5,1
24866378,Rental unit in Brooklyn,69469129,Cesar,Brooklyn,Flatbush,40.65336,-73.96231,Private room,125.0,30,22,4.82,2,2,1
613842278291796082,Home in Queens,89593001,Akhil,Queens,Astoria,40.77305,-73.92177,Private room,125.0,2,76,4.93,1,1,1
28497028,Home in Brooklyn,9130040,Candace,Brooklyn,East Flatbush,40.66141,-73.9343,Private room,159.0,30,14,4.64,2,1,1
654429810861492069,Rental unit in Queens,41733161,Emily,Queens,Astoria,40.77244,-73.93051,Entire home/apt,199.0,30,61,4.93,2,3,1
52690774,Townhouse in Brooklyn,267272502,MedHousing,Brooklyn,Bedford-Stuyvesant,40.69251,-73.95288,Private room,59.0,30,23,4.57,1,1,1
966077154092000207,Hotel in Queens,533882925,Regal,Queens,Flushing,40.761422,-73.83319709999999,Private room,152.0,1,9,4.56,1,1,1
17122054,Rental unit in New York,115057851,Chito And Xavier,Manhattan,East Harlem,40.80981,-73.93954,Entire home/apt,119.0,30,254,4.89,1,2,1
4399443,Rental unit in New York,22158091,Marjorie,Manhattan,East Harlem,40.79783,-73.94027,Entire home/apt,100.0,60,8,4.88,2,2,3
528485,Rental unit in Brooklyn,17985,Sing,Brooklyn,Sunset Park,40.66272,-73.98913,Private room,48.0,30,14,4.64,1,1,1
887564058123420428,Rental unit in New York,45932638,Div,Manhattan,East Harlem,40.8012769,-73.93736700000001,Entire home/apt,250.0,30,6,4.83,1,1,1
31313806,Guest suite in Brooklyn,49101398,Nicholas,Brooklyn,Gravesend,40.59616,-73.97537,Private room,77.0,30,103,4.88,1,1,1
9996642,Rental unit in Brooklyn,50865592,Christophe,Brooklyn,Park Slope,40.67545,-73.97667,Private room,130.0,1,345,4.84,1,1,1
796552836624415606,Rental unit in Queens,490393628,Veronica,Queens,Astoria,40.764005716085066,-73.92804103043146,Private room,70.0,30,8,4.63,1,1,1
17730019,Home in Brooklyn,101435219,Gretchen,Brooklyn,Bedford-Stuyvesant,40.68442,-73.92329,Entire home/apt,187.0,30,100,4.93,1,1,1
30007128,Guest suite in Brooklyn,157410883,Chiara,Brooklyn,Bushwick,40.69545340167035,-73.92310721949124,Private room,164.0,30,212,4.87,1,2,1
52881253,Rental unit in Queens,211682646,Martin & Soledad,Queens,Astoria,40.77377,-73.93004,Private room,58.0,30,53,4.85,1,1,1
799303148841366340,Rental unit in New York,489204850,James,Manhattan,East Harlem,40.79506214413348,-73.93590261350283,Entire home/apt,225.0,30,21,4.81,3,3,1
625575155202250468,Rental unit in Brooklyn,94951531,Isaac,Brooklyn,Gravesend,40.595551,-73.970978,Shared room,150.0,30,14,4.93,1,2,1
6477272,Rental unit in Queens,6696648,Chris,Queens,Astoria,40.76711,-73.9229,Entire home/apt,133.0,30,7,4.86,1,1,1
744935000442450119,Home in Brooklyn,73055826,Dee,Brooklyn,East Flatbush,40.65382707163871,-73.92166203370009,Entire home/apt,199.0,2,27,5.0,1,1,1
746838597326136494,"Rental unit in Astoria, Queens ",60212348,Carlo,Queens,Astoria,40.768056,-73.918002,Entire home/apt,115.0,30,9,4.78,1,1,1
33854066,Rental unit in Brooklyn,255448841,Andrey,Brooklyn,Bedford-Stuyvesant,40.67942,-73.91313,Private room,32.0,30,157,4.82,1,1,2
1024176651006904486,Home in Brooklyn,480704914,Ray,Brooklyn,Crown Heights,40.670101323681465,-73.93093807084468,Entire home/apt,260.0,1,2,New,4,5,2
48782140,Rental unit in Brooklyn,393536950,Razack And Linda,Brooklyn,Flatbush,40.65442,-73.95982,Entire home/apt,80.0,32,8,4.88,1,1,1
8499719,Rental unit in Queens,3501090,Sebastian,Queens,Astoria,40.76271,-73.91208,Private room,55.0,30,108,4.84,1,1,1
871443905872813987,Condo in New York,200239515,Shogo,Manhattan,Inwood,40.86423021207251,-73.92210098183618,Private room,33.0,30,1,No rating,1,1,2
1011653407610821403,Home in Queens,284110817,Lucas And Natasha,Queens,Astoria,40.77117,-73.92069,Private room,61.0,1,6,4.50,1,1,2
52365660,Home in Brooklyn,282655,Jenna,Brooklyn,Flatbush,40.63163,-73.95539,Entire home/apt,500.0,30,6,5.0,5,7,3.5
716487547165088716,Home in Queens,183178516,Lucky Day Realty Corp.,Queens,Forest Hills,40.7331431,-73.8483534,Entire home/apt,144.0,30,1,No rating,1,4,1
74333,Rental unit in New York,331328,Amir,Manhattan,East Harlem,40.80834,-73.94075,Entire home/apt,80.0,30,38,4.03,1,1,1
71812,Rental unit in Bronx,369015,Thai,Bronx,Kingsbridge,40.87069,-73.90113,Entire home/apt,90.0,30,16,4.56,1,1,1
648767260782957609,Home in Queens,73511705,Sepi,Queens,Forest Hills,40.71412,-73.83614,Entire home/apt,200.0,30,4,4.75,4,5,2.5
16777456,Condo in Bronx,24546033,Pietro,Bronx,Morris Park,40.84913,-73.85591,Private room,72.0,30,48,4.75,1,2,1
557812647786324551,Rental unit in New York,143779251,Steven,Manhattan,Inwood,40.86206,-73.9306,Private room,94.0,30,12,5.0,1,1,1
4537297,Home in Queens,1509863,Efraín,Queens,Rego Park,40.73039,-73.86834,Private room,50.0,30,78,4.77,1,2,1
964415822351646415,Rental unit in The Bronx,210074052,Denise,Bronx,Port Morris,40.80626376462215,-73.92667056191775,Private room,59.0,30,4,4.75,1,1,1
608751764495831252,Home in Queens,204704622,Momoyo,Queens,Astoria,40.77171,-73.92806,Private room,43.0,30,4,4.50,1,1,1
53480206,Rental unit in Queens,429373545,Michael,Queens,Astoria,40.76997,-73.91777,Private room,599.0,30,58,4.98,4,8,2
765117139848016563,Hotel in Brooklyn,159355723,Outsite,Brooklyn,Flatbush,40.64863,-73.96766,Private room,80.0,30,1,No rating,1,1,1
3912900,Rental unit in Queens,17576947,Rita,Queens,Astoria,40.76826,-73.9283,Private room,95.0,30,5,4.60,1,1,1
897040470703986366,Rental unit in Brooklyn,33817836,Eric,Brooklyn,East Flatbush,40.64865,-73.94508,Entire home/apt,169.0,30,19,4.68,2,2,1
57874,Rental unit in New York,276291,Simon,Manhattan,East Harlem,40.80747,-73.94076,Entire home/apt,119.0,30,388,4.88,1,1,1
717957452743075430,Rental unit in New York,425972289,Elite Services By G&G,Manhattan,East Harlem,40.80809,-73.93673,Entire home/apt,132.0,30,47,4.85,2,3,1
48587324,Boutique hotel in New York,219517861,Sonder (NYC),Manhattan,Midtown,40.76348,-73.97436,Private room,292.0,2,7,4.71,1,1,1
813951398799568395,Rental unit in Queens,137358866,Kaz,Queens,Elmhurst,40.7295,-73.87337,Private room,51.0,30,3,4.67,1,1,1.5
6808818,Rental unit in Brooklyn,23582893,Laramie,Brooklyn,Bushwick,40.68972,-73.91512,Private room,97.0,1,216,4.84,1,1,1
814087779368916123,Rental unit in Queens,411757269,Javier,Queens,Elmhurst,40.73236194565374,-73.87424924754964,Private room,65.0,30,4,4.75,1,1,1
43391893,Townhouse in Brooklyn,204704622,Momoyo,Brooklyn,Bedford-Stuyvesant,40.68669,-73.95143,Private room,36.0,30,1,No rating,1,1,1
19983575,Rental unit in New York,138515591,Anna Chiara,Manhattan,East Harlem,40.80453,-73.93859,Private room,47.0,30,16,4.75,1,1,2
30720530,Rental unit in Queens,137358866,Kaz,Queens,Astoria,40.76629,-73.92332,Private room,29.0,30,8,4.75,1,1,1
571598171738337849,Home in Brooklyn,447065007,Krystal,Brooklyn,Flatlands,40.6269,-73.93203,Entire home/apt,175.0,30,21,4.76,4,4,2
647713196690082967,Condo in Queens,3861392,Gizem,Queens,Astoria,40.76714,-73.92534,Private room,260.0,30,55,4.98,1,2,1
608059640162815055,Home in Queens,19303369,Hiroki,Queens,Astoria,40.77175,-73.92651,Private room,28.0,30,1,No rating,1,1,1
32350835,Townhouse in Queens,137358866,Kaz,Queens,Long Island City,40.74779,-73.92172,Private room,22.0,30,11,4.91,1,1,1
50944082,Townhouse in Brooklyn,267272502,MedHousing,Brooklyn,Bedford-Stuyvesant,40.69416,-73.95292,Private room,54.0,30,16,4.75,1,1,1
35231916,Rental unit in Queens,15574,Joy,Queens,Long Island City,40.75304,-73.92758,Private room,75.0,30,12,5.0,1,1,1
608070430216725944,Home in Queens,19303369,Hiroki,Queens,Astoria,40.77164,-73.9269,Private room,45.0,30,1,No rating,1,1,1
29124476,Rental unit in New York,20825054,Andres,Manhattan,Inwood,40.86616,-73.92336,Private room,57.0,30,206,4.76,1,1,1
581286302658592657,Rental unit in New York,449278542,Denise,Manhattan,Inwood,40.86964,-73.92138,Private room,135.0,30,1,No rating,1,3,1
857696,Home in New York,2559004,Sergio,Manhattan,East Harlem,40.804,-73.9406,Private room,49.0,30,9,5.0,1,1,1
1702781,Rental unit in New York,7614595,Maria,Queens,Astoria,40.76527,-73.92979,Private room,46.0,30,20,4.85,1,1,1
48956711,Rental unit in New York,95303084,David,Manhattan,Upper West Side,40.78826,-73.96969,Entire home/apt,215.0,30,107,4.92,1,1,1
48587319,Boutique hotel in New York,219517861,Sonder (NYC),Manhattan,Midtown,40.76225,-73.97647,Private room,311.0,2,1,No rating,1,1,1
1027701615187934146,Home in Queens,546467247,Christopher And Anna,Queens,Astoria,40.76737,-73.92252,Entire home/apt,139.0,1,5,4.80,1,2,1
11352664,Rental unit in New York,26024758,Sabia,Manhattan,East Harlem,40.81388,-73.93611,Entire home/apt,95.0,30,86,4.71,1,1,1
623082106605347836,Home in Queens,457157525,Andres,Queens,Long Island City,40.754,-73.92507,Private room,75.0,30,69,4.78,1,1,1
19981877,Rental unit in New York,138515591,Anna Chiara,Manhattan,East Harlem,40.80448,-73.94006,Private room,42.0,30,17,4.53,1,1,2
798552098675454820,Home in Brooklyn,492261278,Conrad,Brooklyn,Brownsville,40.67411,-73.90482,Entire home/apt,108.0,30,2,No rating,2,3,1
54225945,Rental unit in New York,143779251,Steven,Manhattan,Inwood,40.86088,-73.92914,Private room,95.0,30,12,5.0,1,1,1
926840519015146321,Guest suite in Brooklyn,515679038,Kenton,Brooklyn,East Flatbush,40.65373320321687,-73.91614297395898,Private room,250.0,30,6,5.0,1,1,1
533238920782676225,Rental unit in New York,439095507,Irena,Manhattan,Greenwich Village,40.73517,-73.9972,Entire home/apt,565.0,31,1,No rating,2,2,2
37187259,Rental unit in Queens,279906986,Tj,Queens,Astoria,40.75798,-73.92642,Private room,49.0,30,45,4.78,1,1,2
902048796937950117,Rental unit in New York,517135523,Elizabeth,Manhattan,Inwood,40.8595456573999,-73.92823272873602,Entire home/apt,120.0,30,27,4.67,1,1,1
4264127,Rental unit in Queens,3250450,Petya,Queens,Astoria,40.75841,-73.91544,Private room,44.0,30,19,4.84,1,1,1
36121,Rental unit in Brooklyn,62165,Michael,Brooklyn,Prospect Heights,40.67376,-73.96611,Private room,200.0,90,9,4.88,1,1,1
38930954,Rental unit in Brooklyn,689427,Hazuki,Brooklyn,Park Slope,40.67766,-73.97523,Entire home/apt,135.0,30,63,5.0,1,2,1
8704528,Condo in Brooklyn,45694156,Marjorie,Brooklyn,Red Hook,40.67695402753895,-74.01460717300326,Private room,65.0,1,415,4.87,1,1,1
20008527,Rental unit in New York,138515591,Anna Chiara,Manhattan,East Harlem,40.80388,-73.93834,Private room,47.0,30,14,4.86,1,1,2
12122102,Condo in New York,12859795,Jeff,Manhattan,Inwood,40.86409,-73.92178,Private room,250.0,30,184,4.82,1,2,1
28861629,Rental unit in New York,138957777,Azarii,Manhattan,East Harlem,40.80113184763759,-73.93595102336768,Private room,89.0,30,33,4.85,1,1,1
694033568670178520,Condo in Queens,35214397,James,Queens,Long Island City,40.75023,-73.93919,Entire home/apt,235.0,30,8,5.0,1,1,1
938426319639302623,Townhouse in Brooklyn,7259859,Olivia,Brooklyn,Carroll Gardens,40.6778224,-73.9986952,Private room,183.0,2,5,4.40,1,2,1
47341297,Townhouse in Queens,137358866,Kaz,Queens,Long Island City,40.73579,-73.92486,Private room,32.0,30,6,4.83,1,1,1
916141533448157977,Home in Staten Island,473656885,Marinela,Staten Island,Clifton,40.61372,-74.08728,Entire home/apt,85.0,30,16,4.88,1,1,1
13136376,Rental unit in New York,16110448,Gingie,Manhattan,East Harlem,40.795,-73.9332,Entire home/apt,95.0,90,62,4.58,1,1,1
37974064,Home in Brooklyn,287940420,Angella,Brooklyn,East Flatbush,40.63773,-73.91992,Private room,110.0,30,47,4.66,1,2,1
839158506527320267,Rental unit in Queens,495367057,Matthew,Queens,Flushing,40.7541385,-73.82199159999999,Entire home/apt,145.0,30,13,4.92,2,2,1
766116802508903258,Townhouse in Brooklyn,435101401,Fabiola,Brooklyn,Cypress Hills,40.68045,-73.87239,Private room,112.0,30,38,4.87,1,2,1
50692475,Serviced apartment in Brooklyn,405091843,Stormy,Brooklyn,Bedford-Stuyvesant,40.67843,-73.93847,Entire home/apt,201.0,30,78,4.63,2,2,1
50637542,Home in Queens,403986007,William,Queens,St. Albans,40.70825,-73.75519,Private room,110.0,30,2,No rating,1,1,1
42379175,Guest suite in Brooklyn,337088173,Jacqueline,Brooklyn,East Flatbush,40.65474,-73.92421,Private room,85.0,30,54,4.98,1,1,1
41173094,Rental unit in Queens,38650653,Michelle,Queens,Flushing,40.74596,-73.82688,Entire home/apt,399.0,30,56,4.88,2,4,2
12039579,Rental unit in Queens,34861728,Iris,Queens,Kew Gardens,40.70836,-73.83026,Private room,99.0,30,13,4.92,1,1,2
771561047796593554,Rental unit in Brooklyn,10577123,Stephanie,Brooklyn,Flatbush,40.64821,-73.9528,Entire home/apt,140.0,30,39,4.74,1,1,1
786453675169924255,Rental unit in Brooklyn,39305652,Vitalina,Brooklyn,Midwood,40.629308453667214,-73.9703045412898,Entire home/apt,110.0,30,5,5.0,Studio,1,1
596598816648255645,Rental unit in Queens,67587078,Richard,Queens,Laurelton,40.67303,-73.74052,Private room,109.0,30,68,4.74,1,2,1
640148680845711037,Condo in Queens,10149317,Lana,Queens,Rego Park,40.73235,-73.85519,Entire home/apt,99.0,30,19,4.89,1,3,1
2068054,Home in Queens,10577541,Kat,Queens,Forest Hills,40.71283,-73.85309,Private room,55.0,30,6,5.0,2,1,2
29095217,Rental unit in Brooklyn,24738407,Matthew,Brooklyn,East Flatbush,40.63711,-73.94912,Entire home/apt,102.0,30,73,4.78,2,4,1
857103803651618158,Guest suite in The Bronx,180671361,Idowu,Bronx,Baychester,40.8722963,-73.8482124,Entire home/apt,100.0,30,25,4.96,1,1,1
16649739,Home in Brooklyn,110049608,Virginia & Steve,Brooklyn,Midwood,40.61391,-73.95347,Entire home/apt,156.0,30,212,4.89,2,2,1
555171202368184293,Rental unit in New York,108550734,Ivonne,Queens,Glendale,40.69525,-73.8975,Entire home/apt,138.0,30,42,4.81,1,1,1
10369047,Townhouse in Queens,27673980,Amy,Queens,Flushing,40.74537,-73.83252,Private room,58.0,30,176,4.55,1,1,1
42022909,Condo in New York,16050180,Krissy,Manhattan,East Harlem,40.79705,-73.93374,Private room,170.0,30,32,4.94,1,1,1
20628186,Home in Brooklyn,146776990,Rosemarie,Brooklyn,East Flatbush,40.65364,-73.93177,Private room,39.0,30,15,4.47,1,1,1
53361547,Home in Kew Gardens,10149317,Lana,Queens,Kew Gardens,40.709103,-73.83313,Private room,59.0,30,17,4.59,1,1,3.5
53067644,Rental unit in Brooklyn,423535172,Justa,Brooklyn,Cypress Hills,40.68742,-73.87588,Entire home/apt,119.0,30,57,4.84,3,3,1
14856799,Townhouse in Queens,27673980,Amy,Queens,Flushing,40.74537,-73.83252,Private room,58.0,30,139,4.48,1,1,1.5
40292818,Guesthouse in Bronx,205069056,Ima,Bronx,Unionport,40.82451,-73.85288,Entire home/apt,130.0,30,42,4.74,1,2,1
620958093162847848,Rental unit in Queens,206655576,Jazmin,Queens,Glendale,40.70329,-73.89344,Entire home/apt,38.0,30,12,3.0,1,3,1
671900378304577311,Guesthouse in Brooklyn,447085439,Satour,Brooklyn,Fort Hamilton,40.6179515,-74.023895,Private room,70.0,30,14,4.93,1,1,1
713429427280915630,Rental unit in New York,478513445,Santiago,Manhattan,East Harlem,40.79235,-73.94043,Private room,42.0,30,4,4.25,1,1,1
52578913,Rental unit in Brooklyn,423535172,Justa,Brooklyn,Cypress Hills,40.68649,-73.87627,Entire home/apt,119.0,30,68,4.97,3,3,1
4760085,Townhouse in Brooklyn,24561040,Ame,Brooklyn,Park Slope,40.67868729420106,-73.9750925522551,Private room,124.0,2,273,4.88,1,1,1
48587320,Boutique hotel in New York,219517861,Sonder (NYC),Manhattan,Midtown,40.76184,-73.97425,Private room,302.0,2,32,4.53,1,1,1
629553214644339643,Rental unit in Queens,204704622,Momoyo,Queens,Flushing,40.75439,-73.83489,Private room,30.0,30,2,No rating,1,1,1
636216578068395468,Rental unit in Brooklyn,2371673,Ian,Brooklyn,East Flatbush,40.64692,-73.94551,Entire home/apt,95.0,30,5,5.0,1,2,1
581980274759694466,Home in BROOKLYN,312697286,Steven,Brooklyn,Gravesend,40.59991083254904,-73.97356196964137,Entire home/apt,131.0,5,32,5.0,1,1,1
980669279730974248,Rental unit in Queens,523152997,Christian,Queens,Rego Park,40.73309,-73.86583,Private room,85.0,1,13,4.77,1,1,1
624515382459873939,Rental unit in Bronx,458582247,Grace,Bronx,Kingsbridge,40.88714367689492,-73.90296132416852,Private room,106.0,30,6,2.83,1,1,1
624817034465207352,Rental unit in Brooklyn,120813796,Michael,Brooklyn,Gravesend,40.59701,-73.99471,Entire home/apt,150.0,30,1,No rating,2,2,1
53498717,Home in Brooklyn,433209116,Zee,Brooklyn,East Flatbush,40.63723,-73.95027,Entire home/apt,80.0,30,7,4.43,2,3,1
41818659,Rental unit in Brooklyn,2822805,Ollie,Brooklyn,Bedford-Stuyvesant,40.68613,-73.95123,Private room,26.0,30,12,4.58,1,1,1.5
3469171,Rental unit in Brooklyn,1499484,Tom,Brooklyn,Red Hook,40.67623,-74.01529,Entire home/apt,150.0,30,355,4.48,1,3,1
53647898,Home in Kew Gardens,10149317,Lana,Queens,Kew Gardens,40.709103,-73.83313,Private room,40.0,30,4,4.0,1,1,2.5
1221517,Rental unit in New York,2559004,Sergio,Manhattan,East Harlem,40.80231,-73.93883,Private room,40.0,30,18,4.78,1,1,2
796586843818916029,Home in Queens,440233245,Mark,Queens,Cambria Heights,40.68633931781082,-73.73307349711865,Entire home/apt,80.0,30,1,No rating,1,1,1
34433947,Rental unit in Brooklyn,1106098,Live,Brooklyn,East Flatbush,40.65516,-73.94902,Entire home/apt,70.0,30,2,No rating,1,1,1
956793661790999581,Home in Brooklyn,500586832,Rachel,Brooklyn,Cypress Hills,40.680593299417374,-73.89536669238791,Private room,41.0,30,4,4.0,1,1,1
13997552,Rental unit in Astoria,108982711,Negra,Queens,Astoria,40.75622,-73.91389,Private room,166.0,3,259,4.98,2,3,1
727457092217293467,Rental unit in Brooklyn,13462855,Travis,Brooklyn,Bedford-Stuyvesant,40.68183,-73.93929,Entire home/apt,150.0,30,55,4.91,1,1,1
49417271,Home in Brooklyn,1139439,Krista,Brooklyn,Flatbush,40.63364,-73.95659,Private room,68.0,30,2,No rating,1,1,1.5
44397304,Rental unit in Brooklyn,358285408,Jonathan,Brooklyn,East Flatbush,40.64476,-73.94842,Private room,117.0,30,106,4.76,2,3,1.5
1331960,Condo in Brooklyn,2671491,Savannah,Brooklyn,Bedford-Stuyvesant,40.69892,-73.95498,Entire home/apt,150.0,30,77,4.91,1,1,1
881414660645896635,Home in Queens,509602142,Karen,Queens,Flushing,40.74075851882385,-73.82389827709952,Entire home/apt,207.0,30,12,4.83,2,2,1
53935712,Rental unit in Queens,147291440,Eve,Queens,Cambria Heights,40.70275,-73.73625,Entire home/apt,80.0,30,10,4.60,2,2,1
23799904,Condo in Flushing,5962328,Alan,Queens,Flushing,40.76,-73.82293,Entire home/apt,115.0,30,6,4.33,1,1,1
598683745595378442,Home in Queens,64456945,Bridgette,Queens,St. Albans,40.69188,-73.76669,Entire home/apt,115.0,30,4,4.50,2,2,1.5
662322807381323149,Rental unit in Brooklyn,365869902,Arlette,Brooklyn,Sunset Park,40.646354,-74.01739599999999,Private room,80.0,30,26,4.96,1,1,1
42895670,Home in Brooklyn,86368678,Jamel,Brooklyn,Flatlands,40.62208,-73.92569,Private room,40.0,30,2,No rating,Studio,1,1
543491929592827552,Home in Queens,373983477,Yasheeva,Queens,Laurelton,40.67655,-73.73995,Entire home/apt,120.0,30,5,5.0,1,1,1
564392277073018712,Rental unit in Queens,86924880,Lisbeth,Queens,Flushing,40.726849,-73.792824,Entire home/apt,208.0,30,2,No rating,2,1,1
912003079437996551,Home in Queens,258200656,Zhiqin,Queens,Woodhaven,40.68922,-73.84953,Private room,101.0,1,25,5.0,1,2,1
732139371108674925,Rental unit in Queens,145249464,Olawale,Queens,St. Albans,40.69764,-73.77378,Entire home/apt,100.0,30,25,4.84,2,2,1
15040421,Rental unit in New York,8048355,Vivian,Manhattan,East Harlem,40.79594,-73.93443,Private room,78.0,30,11,5.0,1,1,1.5
590390648297717410,Rental unit in Queens,64456945,Bridgette,Queens,St. Albans,40.69193,-73.76854,Entire home/apt,110.0,30,1,No rating,2,2,1.5
820395569774887419,Rental unit in Brooklyn,264569855,Leidi,Brooklyn,Sunset Park,40.64466,-74.01871,Private room,30.0,30,26,4.31,1,1,1
572612125615500056,Rental unit in Brooklyn,358089614,Joshua,Brooklyn,Sunset Park,40.63952,-74.01484,Private room,65.0,30,5,4.80,1,1,1
1180157,Rental unit in New York,2559004,Sergio,Manhattan,East Harlem,40.80427,-73.93834,Private room,46.0,30,12,4.75,1,1,2
870900004274650165,Rental unit in Brooklyn,264569855,Leidi,Brooklyn,Sunset Park,40.64339956886374,-74.01841818145553,Private room,32.0,30,19,4.37,1,1,1
790040738335583345,Condo in Brooklyn,492757683,Lawrence,Brooklyn,Flatbush,40.641705615974274,-73.95775384655761,Private room,57.0,30,12,5.0,1,1,1
724176268503296364,Rental unit in Brooklyn,478732286,Rachel,Brooklyn,Bedford-Stuyvesant,40.694,-73.94444,Private room,87.0,30,4,4.0,1,1,1.5
833935565445361923,Home in Glendale,306044400,Edna,Queens,Glendale,40.70396280212043,-73.88701809306602,Entire home/apt,130.0,30,16,4.81,2,2,1
25689024,Guest suite in Brooklyn,127345864,Charlene,Brooklyn,East Flatbush,40.64181,-73.93255,Entire home/apt,81.0,30,103,4.74,2,3,1
801711929496391506,Rental unit in The Bronx,262320337,Jose,Bronx,Norwood,40.8759520023444,-73.87887278447757,Private room,50.0,30,21,4.71,1,3,1
629469532960970139,Rental unit in Queens,19303369,Hiroki,Queens,Flushing,40.75491,-73.8351,Private room,32.0,30,1,No rating,1,1,1
51868865,Townhouse in Queens,19303369,Hiroki,Queens,Rego Park,40.72621,-73.8571,Private room,40.0,30,2,No rating,1,1,1
